energy,jerk,torque_changes,vfe,kld,bs,un,ig,vfe_squared
369.85084673539376,52349.01991053984,116389.0865654013,604.2081730365753,73.6651613637805,75.05997540056705,196.46549320220947,148.72513676434755,365067.51636419614
191.43669452136942,18796.498143558143,48741.51024701384,442.1796461343765,89.66981104016304,75.96730622649193,176.58315932750702,165.63711726665497,195522.83945552245
115.6060503057947,32942.737650562805,81888.6247560972,472.7814543247223,48.882033713161945,47.764248833060265,183.25614500045776,96.64628254622221,223522.30355339946
338.9659064910609,44315.139218977245,243249.43436598865,540.7727202177048,79.23257169127464,77.57068465650082,189.88382148742676,156.80325634777546,292435.134931656
528.8680782917032,91962.89190998257,420770.50130183523,565.6292359828949,71.6498440951109,70.28427901118994,191.04682505130768,141.93412310630083,319936.4325985934
260.8340103213211,30317.499185990084,150172.22614630996,491.73179066181183,85.1405501961708,80.18168899416924,184.60019028186798,165.32223919034004,241800.15394747193
365.024432806557,38192.492219993845,322714.7154547705,417.9370617866516,68.30684708058834,61.86542911082506,177.70255196094513,130.1722761914134,174671.38761485944
344.5928133004398,78475.90552901964,344198.58708411246,577.0957460403442,71.1239350438118,78.59734398126602,197.5985083580017,149.72127902507782,333039.5000978615
477.88128182893763,71060.39159208904,513529.5166492168,499.069229722023,63.895302928984165,59.454300224781036,183.8191900253296,123.3496031537652,249070.0960553334
349.7666785492774,34398.83303969114,234024.37650536883,494.83999490737915,79.6459132656455,78.05366595089436,185.4469894170761,157.69957921653986,244866.62055993502
680.1525633071645,132428.5555598167,563472.354019505,625.7269275188446,67.82399193942547,72.17818316817284,198.8847554922104,140.0021751075983,391534.1878221734
457.20752976407954,108448.86931961871,229058.85655696195,625.4067935943604,73.52223059535027,78.80254267156124,199.24772346019745,152.3247732669115,391133.6574739789
137.3815901553895,50545.35317871326,55857.60187746224,488.6374992132187,75.34426614642143,69.3214000761509,183.34008276462555,144.66566622257233,238766.6056373483
57.73680450174784,14909.021544157353,29070.42530371944,446.2870999574661,67.68643108010292,59.35954135656357,178.9997103214264,127.04597243666649,199172.17558844536
